task_id,project_id,project_domain,project_status,project_budget,project_start_days_ago,assignee_id,assignee_role,assignee_experience,assignee_availability,assignee_cost_rate,assignee_recent_hours,assignee_utilization,task_type,priority,complexity_score,status,progress_percentage,estimated_effort_hours,estimated_duration_days,num_dependencies,dependency_depth,num_risks,max_risk_severity,max_risk_severity_ord,avg_risk_probability,risk_level,actual_effort_hours,actual_duration_days,is_delayed,delay_days,effort_overrun_ratio
11336,565,SaaS,Completed,49000,791,68,Senior Developer,4,0.95,135.46,48.1,0.653,Performance Optimization,Medium,9,Completed,100,97,25,1,2,0,None,0,0,Low,137.9,30,1,5,0.422
11337,565,SaaS,Completed,49000,791,85,Developer,1.1,0.79,81.35,50.1,0.565,UI/UX Design,Medium,2.7,Completed,100,11,2,1,3,0,None,0,0,Low,14.9,2,0,0,0.355
11338,565,SaaS,Completed,49000,791,25,UI/UX Designer,5,0.94,111.87,26.9,0.361,DevOps Setup,Medium,6,Completed,100,5.7,1,0,0,0,None,0,0,Low,5,1,0,0,0
11339,565,SaaS,Completed,49000,791,54,Project Manager,2.2,0.63,137.46,26.3,0.237,Data Migration,Medium,8.6,Completed,100,173.5,59,0,0,0,None,0,0,Low,232.6,75,1,16,0.341
11340,565,SaaS,Completed,49000,791,9,Project Manager,3.2,0.8,126.57,40.8,0.466,Database Design,High,4.2,Completed,100,1,1,2,5,1,14192,2,0.74,Medium,1,1,0,0,0
11341,565,SaaS,Completed,49000,791,116,QA Engineer,4.6,0.88,104.44,63.2,0.795,Research,Medium,10,Completed,100,2.9,1,1,3,1,14193,1,0.36,Low,2.7,1,0,0,0
11342,565,SaaS,Completed,49000,791,75,Developer,1.9,0.58,94.13,51.2,0.424,Deployment,High,8.6,Completed,100,58,14,1,3,2,14194,3,0.85,High,94.3,17,1,3,0.626
11343,565,SaaS,Completed,49000,791,145,Developer,6.6,0.73,115.93,30.5,0.318,Frontend Development,Low,5.4,Completed,100,1,1,1,4,0,None,0,0,Low,1.5,1,0,0,0.5
11344,565,SaaS,Completed,49000,791,146,Developer,5.4,0.79,116.61,23.5,0.265,API Integration,Medium,2.4,Completed,100,47.9,14,1,6,1,14197,1,0.22,Low,65.4,16,1,2,0.365
11345,566,Healthcare,Completed,100000,846,86,UI/UX Designer,2.4,0.73,101.66,44.3,0.462,Security Review,Critical,4.7,Completed,100,200,33,0,0,3,14198,3,0.54,High,226.9,42,1,9,0.135
11346,566,Healthcare,Completed,100000,846,97,Developer,7.4,0.83,111.32,37.2,0.441,Data Migration,Medium,8.6,Completed,100,10.6,1,0,0,1,14201,4,0.49,Critical,11.5,0,0,0,0.085
11347,566,Healthcare,Completed,100000,846,11,Developer,1.5,0.84,90.28,53,0.636,Security Review,High,2.7,Completed,100,200,46,0,0,0,None,0,0,Low,205,45,0,0,0.025
11348,566,Healthcare,Completed,100000,846,49,Senior Developer,6.2,0.84,130.17,27.3,0.328,Testing & QA,High,4,Completed,100,12.7,3,3,1,0,None,0,0,Low,16.5,3,0,0,0.299
11349,566,Healthcare,Completed,100000,846,4,Project Manager,4.9,0.92,140.8,64.4,0.846,Performance Optimization,Medium,1.6,Completed,100,26.2,4,3,1,0,None,0,0,Low,23.1,4,0,0,0
11350,566,Healthcare,Completed,100000,846,132,QA Engineer,1.7,0.85,79.53,63.2,0.767,Backend Development,Critical,5.1,Completed,100,19.5,2,0,0,1,14205,2,0.64,Medium,22,1,0,0,0.128
11351,566,Healthcare,Completed,100000,846,37,Developer,3,0.71,92.32,58.5,0.593,Data Migration,High,3.7,Completed,100,146.4,27,1,1,0,None,0,0,Low,146.3,31,1,4,0
11352,566,Healthcare,Completed,100000,846,139,Project Manager,3.8,0.87,145.18,47,0.584,DevOps Setup,High,2.3,Completed,100,12.6,1,1,1,0,None,0,0,Low,20.7,1,0,0,0.643
11353,566,Healthcare,Completed,100000,846,124,DevOps Engineer,2.7,0.82,117.95,60.4,0.708,Research,High,6.3,Completed,100,74.8,7,2,2,2,14209,4,0.29,Critical,103.8,10,1,3,0.388
11354,566,Healthcare,Completed,100000,846,140,QA Engineer,0.9,0.98,81.51,65.3,0.914,Security Review,High,4.7,Completed,100,200,41,0,0,0,None,0,0,Low,263.9,52,1,11,0.319
11355,566,Healthcare,Completed,100000,846,7,UI/UX Designer,0.5,0.65,89.78,60.7,0.564,Backend Development,Low,9.6,Completed,100,129.4,7,3,3,2,14212,2,0.835,Medium,121.8,8,1,1,0
11356,566,Healthcare,Completed,100000,846,53,UI/UX Designer,1,0.96,101.63,33.7,0.462,API Integration,Medium,9.9,Completed,100,24,4,2,2,0,None,0,0,Low,30.6,6,1,2,0.275
11357,566,Healthcare,Completed,100000,846,14,UI/UX Designer,0.5,0.77,86.44,39.4,0.433,Deployment,Low,1.3,Completed,100,57.8,12,1,2,0,None,0,0,Low,62.7,12,0,0,0.085
11358,566,Healthcare,Completed,100000,846,143,QA Engineer,3.6,0.54,95.42,67.4,0.52,DevOps Setup,Critical,2,Completed,100,52.4,12,2,2,0,None,0,0,Low,67.3,11,0,0,0.284
11359,566,Healthcare,Completed,100000,846,79,Data Engineer,3.9,0.85,124.34,67.2,0.816,UI/UX Design,Medium,5.7,Completed,100,5.7,1,0,0,3,14216,3,0.513,High,4.7,1,0,0,0
11360,566,Healthcare,Completed,100000,846,16,Senior Developer,6.4,0.52,140.13,60.9,0.452,Security Review,Medium,5.5,Completed,100,147.7,2,1,3,2,14219,3,0.655,High,186.3,2,0,0,0.261
11361,566,Healthcare,Completed,100000,846,118,Senior Developer,6.3,0.67,157.11,24.2,0.232,Documentation,Medium,3.1,Completed,100,30.2,1,1,1,0,None,0,0,Low,33.3,0,0,0,0.103
11362,566,Healthcare,Completed,100000,846,49,Senior Developer,6.2,0.84,130.17,27.3,0.328,Security Review,Low,1.4,Completed,100,97.5,18,2,4,0,None,0,0,Low,92.9,20,1,2,0
11363,566,Healthcare,Completed,100000,846,90,Project Manager,0.5,0.81,112.8,42,0.486,Testing & QA,Critical,8.3,Completed,100,112.2,17,0,0,1,14223,1,0.66,Low,189.5,15,0,0,0.689
11364,566,Healthcare,Completed,100000,846,71,Project Manager,0.5,0.97,134.17,49.1,0.68,Code Review,High,5.5,Completed,100,200,60,2,4,0,None,0,0,Low,305.1,94,1,34,0.526
11365,566,Healthcare,Completed,100000,846,19,QA Engineer,3.8,0.54,104.47,62.5,0.482,Backend Development,Medium,7.2,Completed,100,31.3,8,1,2,0,None,0,0,Low,34.1,9,1,1,0.089
11366,566,Healthcare,Completed,100000,846,99,Senior Developer,11.3,0.71,163.46,64.1,0.65,Security Review,Low,4.2,Completed,100,98.1,20,0,0,0,None,0,0,Low,108.3,29,1,9,0.104
11367,566,Healthcare,Completed,100000,846,9,Project Manager,3.2,0.8,126.57,40.8,0.466,Frontend Development,Medium,4.2,Completed,100,18.7,2,1,2,0,None,0,0,Low,20.2,2,0,0,0.08
11368,566,Healthcare,Completed,100000,846,71,Project Manager,0.5,0.97,134.17,49.1,0.68,Backend Development,Low,8.7,Completed,100,62.7,9,1,1,0,None,0,0,Low,69.7,12,1,3,0.112
11369,567,E-commerce,In Progress,51000,1173,43,Developer,2.5,0.57,95.42,56.7,0.462,Performance Optimization,Medium,6.8,Not Started,0,15.6,4,0,0,0,None,0,0,Low,0,0,0,0,0
11370,567,E-commerce,In Progress,51000,1173,147,Senior Developer,11.5,0.64,162.44,51,0.466,DevOps Setup,Medium,6.1,Completed,100,26.2,5,0,0,0,None,0,0,Low,33.3,4,0,0,0.271
11371,567,E-commerce,In Progress,51000,1173,111,Project Manager,3.7,0.54,137.05,43.6,0.336,UI/UX Design,Low,8.7,Not Started,0,18.4,1,0,0,0,None,0,0,Low,0,0,0,0,0
11372,567,E-commerce,In Progress,51000,1173,40,Developer,4,0.68,111.62,47.9,0.465,Frontend Development,Medium,8.7,In Progress,19.3,90.3,11,1,1,0,None,0,0,Low,15.6,2,0,0,0
11373,567,E-commerce,In Progress,51000,1173,16,Senior Developer,6.4,0.52,140.13,60.9,0.452,Data Migration,Critical,3.6,Blocked,25.9,47.4,11,3,2,2,14233,4,0.82,Critical,14.1,2,0,0,0
11374,567,E-commerce,In Progress,51000,1173,49,Senior Developer,6.2,0.84,130.17,27.3,0.328,Frontend Development,Critical,8.9,In Progress,25.5,10.9,1,0,0,2,14235,1,0.595,Low,3.9,0,0,0,0
11375,567,E-commerce,In Progress,51000,1173,38,Developer,2.4,0.56,92.11,68.7,0.55,Data Migration,Low,3,Not Started,0,37.6,1,3,3,0,None,0,0,Low,0,0,0,0,0
11376,567,E-commerce,In Progress,51000,1173,111,Project Manager,3.7,0.54,137.05,43.6,0.336,Performance Optimization,Medium,4.8,Blocked,20.4,74.1,1,2,1,1,14238,3,0.34,High,13.7,0,0,0,0
11377,567,E-commerce,In Progress,51000,1173,132,QA Engineer,1.7,0.85,79.53,63.2,0.767,Frontend Development,Low,1.4,Not Started,0,30.5,8,0,0,3,14239,3,0.607,High,0,0,0,0,0
11378,567,E-commerce,In Progress,51000,1173,104,Senior Developer,2.9,0.82,114.5,44.7,0.524,API Integration,Low,8.4,In Progress,55.8,48.2,8,0,0,1,14242,1,0.41,Low,29.8,4,0,0,0
11379,567,E-commerce,In Progress,51000,1173,106,DevOps Engineer,0.5,0.83,100.37,32.6,0.387,Code Review,Medium,4.7,Completed,100,29,2,2,4,0,None,0,0,Low,24.5,2,0,0,0
11380,567,E-commerce,In Progress,51000,1173,100,Senior Developer,8.6,0.68,165.41,31.6,0.307,Research,Low,3.8,In Progress,48.6,36.1,3,2,1,0,None,0,0,Low,18.4,1,0,0,0
11381,567,E-commerce,In Progress,51000,1173,133,Project Manager,0.5,0.91,134,20,0.26,Research,High,1.4,Not Started,0,137.4,39,0,0,1,14245,1,0.23,Low,0,0,0,0,0
11382,567,E-commerce,In Progress,51000,1173,1,Developer,4.2,0.87,104.88,47.9,0.595,Frontend Development,Critical,4,In Progress,24.4,1.1,1,1,1,3,14247,3,0.527,High,0.3,0,0,0,0
11383,567,E-commerce,In Progress,51000,1173,57,Project Manager,3.6,0.67,137.33,56.1,0.537,Frontend Development,Low,7.8,Completed,100,8,1,3,3,0,None,0,0,Low,7.6,1,0,0,0
11384,567,E-commerce,In Progress,51000,1173,117,Developer,2.9,0.69,102.71,20.8,0.205,Code Review,Low,8.9,Blocked,6.3,110.4,21,1,1,0,None,0,0,Low,7.7,1,0,0,0
11385,567,E-commerce,In Progress,51000,1173,95,Senior Developer,7.3,0.7,140.34,47.2,0.472,Performance Optimization,High,5.2,Not Started,0,47.4,5,2,2,0,None,0,0,Low,0,0,0,0,0
11386,567,E-commerce,In Progress,51000,1173,63,Developer,0.5,0.86,82.55,56.6,0.695,Data Migration,Critical,4.8,Blocked,15.6,96.5,25,0,0,1,14252,1,0.23,Low,15.4,3,0,0,0
11387,567,E-commerce,In Progress,51000,1173,100,Senior Developer,8.6,0.68,165.41,31.6,0.307,Database Design,Medium,2.8,Completed,100,26,6,3,2,0,None,0,0,Low,35.7,8,1,2,0.373
11388,567,E-commerce,In Progress,51000,1173,62,Senior Developer,4.2,0.77,138.21,34.8,0.383,Security Review,Medium,4.7,Not Started,0,121.8,31,0,0,1,14254,2,0.93,Medium,0,0,0,0,0
11389,567,E-commerce,In Progress,51000,1173,45,Project Manager,5.9,0.62,162.49,29,0.257,Testing & QA,Medium,1.2,Completed,100,86.8,22,0,0,1,14255,3,0.22,High,111.2,25,1,3,0.281
11390,568,Healthcare,In Progress,105000,1129,42,DevOps Engineer,2.9,0.8,120.29,32.3,0.369,Performance Optimization,High,6.5,Not Started,0,3,1,0,0,1,14256,3,0.42,High,0,0,0,0,0
11391,568,Healthcare,In Progress,105000,1129,140,QA Engineer,0.9,0.98,81.51,65.3,0.914,Security Review,High,5.2,Blocked,32.4,43.7,2,1,1,0,None,0,0,Low,15.3,0,0,0,0
11392,568,Healthcare,In Progress,105000,1129,115,Developer,5,0.64,99.4,55.9,0.511,API Integration,Medium,9.4,Not Started,0,9.5,4,0,0,1,14258,4,0.67,Critical,0,0,0,0,0
11393,568,Healthcare,In Progress,105000,1129,129,Project Manager,0.9,0.57,131.96,52.4,0.427,Documentation,Low,7,In Progress,55.3,30.7,5,1,1,1,14259,3,0.47,High,21.3,2,0,0,0
11394,568,Healthcare,In Progress,105000,1129,32,Senior Developer,4.7,0.64,126.65,47.4,0.433,Documentation,Low,2.4,Not Started,0,35.6,2,1,2,0,None,0,0,Low,0,0,0,0,0
11395,568,Healthcare,In Progress,105000,1129,150,Developer,3.4,0.85,100.17,67.4,0.818,Backend Development,High,8.7,Not Started,0,178.1,26,2,2,1,14261,4,0.53,Critical,0,0,0,0,0
11396,568,Healthcare,In Progress,105000,1129,118,Senior Developer,6.3,0.67,157.11,24.2,0.232,Frontend Development,Critical,6,Not Started,0,200,45,2,3,0,None,0,0,Low,0,0,0,0,0
11397,568,Healthcare,In Progress,105000,1129,96,Developer,5.2,0.58,101.75,38.4,0.318,Bug Fixing,High,4.9,In Progress,55.8,25.2,4,2,3,0,None,0,0,Low,18.5,2,0,0,0
11398,568,Healthcare,In Progress,105000,1129,92,QA Engineer,1.4,0.86,93.75,34.7,0.426,DevOps Setup,Medium,9.2,Not Started,0,23.8,3,3,3,3,14264,3,0.78,High,0,0,0,0,0
11399,568,Healthcare,In Progress,105000,1129,43,Developer,2.5,0.57,95.42,56.7,0.462,Code Review,Critical,7.5,Not Started,0,100.5,3,2,4,0,None,0,0,Low,0,0,0,0,0
11400,568,Healthcare,In Progress,105000,1129,82,Developer,4.3,0.76,103.31,47.2,0.512,Performance Optimization,Medium,8.5,Completed,100,8.7,1,0,0,1,14268,2,0.44,Medium,10.4,0,0,0,0.195
11401,568,Healthcare,In Progress,105000,1129,51,Data Engineer,0.5,0.85,100.18,63.5,0.771,Database Design,Low,4.3,Blocked,25.2,15.1,1,3,3,0,None,0,0,Low,3.6,0,0,0,0
11402,568,Healthcare,In Progress,105000,1129,68,Senior Developer,4,0.95,135.46,48.1,0.653,Database Design,Medium,5.5,Completed,100,29.2,8,1,1,0,None,0,0,Low,30.8,8,0,0,0.055
11403,568,Healthcare,In Progress,105000,1129,146,Developer,5.4,0.79,116.61,23.5,0.265,Deployment,Medium,7.2,Completed,100,11.1,2,2,5,1,14271,1,0.47,Low,12.4,1,0,0,0.117
11404,568,Healthcare,In Progress,105000,1129,6,QA Engineer,1.8,0.72,83.56,53.9,0.554,Security Review,Low,8.2,Completed,100,16,4,1,5,1,14272,1,0.43,Low,17.6,3,0,0,0.1
11405,568,Healthcare,In Progress,105000,1129,118,Senior Developer,6.3,0.67,157.11,24.2,0.232,Bug Fixing,Low,6.7,In Progress,52.6,200,50,3,4,3,14273,3,0.483,High,99.5,26,0,0,0
11406,568,Healthcare,In Progress,105000,1129,63,Developer,0.5,0.86,82.55,56.6,0.695,Database Design,Medium,6.2,In Progress,47.3,141.6,34,3,4,0,None,0,0,Low,60.9,16,0,0,0
11407,568,Healthcare,In Progress,105000,1129,80,QA Engineer,4.4,0.68,93.57,46.7,0.454,Code Review,Medium,1.7,In Progress,68.3,9.2,1,0,0,1,14277,2,0.95,Medium,7.2,0,0,0,0
11408,568,Healthcare,In Progress,105000,1129,133,Project Manager,0.5,0.91,134,20,0.26,Data Migration,Medium,4.4,Blocked,19,67.3,12,0,0,0,None,0,0,Low,12.3,2,0,0,0
11409,569,Healthcare,On Hold,197000,794,29,Senior Developer,6.2,0.66,144.35,48.6,0.458,API Integration,Low,4.9,In Progress,30.3,1,1,0,0,1,14279,2,0.36,Medium,0.3,0,0,0,0
11410,569,Healthcare,On Hold,197000,794,78,Developer,3.4,0.57,99.81,27.5,0.224,API Integration,Low,6.3,Not Started,12.1,74.6,10,0,0,0,None,0,0,Low,7.3,1,0,0,0
11411,569,Healthcare,On Hold,197000,794,73,QA Engineer,4.2,0.98,103.63,35.4,0.496,Research,Medium,8.4,In Progress,24.5,38.8,4,2,1,1,14281,3,0.69,High,11.1,0,0,0,0
11412,569,Healthcare,On Hold,197000,794,129,Project Manager,0.9,0.57,131.96,52.4,0.427,API Integration,Medium,2.4,Not Started,14.6,3.8,1,1,1,0,None,0,0,Low,0.5,0,0,0,0
11413,569,Healthcare,On Hold,197000,794,96,Developer,5.2,0.58,101.75,38.4,0.318,Data Migration,High,5.8,In Progress,34.8,55.4,4,1,1,0,None,0,0,Low,22.2,1,0,0,0
11414,569,Healthcare,On Hold,197000,794,36,Developer,2.2,0.91,101.16,69.4,0.902,DevOps Setup,High,9.3,Blocked,42.1,43.2,8,1,1,1,14284,4,0.54,Critical,18.3,3,0,0,0
11415,569,Healthcare,On Hold,197000,794,122,QA Engineer,3.1,0.69,83.36,66.6,0.656,Code Review,Low,7.7,Not Started,23.2,120.2,14,2,2,0,None,0,0,Low,25.9,3,0,0,0
11416,569,Healthcare,On Hold,197000,794,110,QA Engineer,0.5,0.97,80.13,50.7,0.703,Backend Development,Critical,6.5,In Progress,52.7,15.8,2,1,1,0,None,0,0,Low,8.3,1,0,0,0
11417,569,Healthcare,On Hold,197000,794,120,Developer,5.7,0.55,118.02,49.7,0.391,Backend Development,High,2.3,Blocked,46.2,15.2,2,3,2,3,14288,3,0.51,High,6,0,0,0,0
11418,569,Healthcare,On Hold,197000,794,122,QA Engineer,3.1,0.69,83.36,66.6,0.656,UI/UX Design,High,9.7,Blocked,51.8,25,1,3,3,0,None,0,0,Low,14.9,0,0,0,0
11419,569,Healthcare,On Hold,197000,794,116,QA Engineer,4.6,0.88,104.44,63.2,0.795,Performance Optimization,Medium,4.4,Blocked,7.6,81.2,12,1,3,0,None,0,0,Low,5.2,0,0,0,0
11420,569,Healthcare,On Hold,197000,794,112,Senior Developer,4.4,0.92,121.4,61.7,0.811,Code Review,Low,7.1,Not Started,32.9,19.4,1,3,2,1,14292,1,0.89,Low,7.4,0,0,0,0
11421,569,Healthcare,On Hold,197000,794,17,Senior Developer,2.3,0.91,119.14,37.4,0.486,Data Migration,High,6.5,In Progress,39.2,78.6,10,0,0,1,14293,2,0.71,Medium,38.7,3,0,0,0
11422,569,Healthcare,On Hold,197000,794,112,Senior Developer,4.4,0.92,121.4,61.7,0.811,API Integration,Medium,6.7,Not Started,54.7,52.5,6,3,3,0,None,0,0,Low,33.2,3,0,0,0
11423,569,Healthcare,On Hold,197000,794,98,Developer,4,0.98,106.85,20.1,0.281,Deployment,Medium,5.6,Blocked,27.9,15.6,3,2,4,1,14295,3,0.57,High,4.1,0,0,0,0
11424,569,Healthcare,On Hold,197000,794,104,Senior Developer,2.9,0.82,114.5,44.7,0.524,Documentation,Low,4.4,Not Started,45.8,19.3,4,3,5,1,14296,1,0.85,Low,8.4,1,0,0,0
11425,569,Healthcare,On Hold,197000,794,130,Senior Developer,5.2,0.81,127.54,40.9,0.473,API Integration,Medium,2.1,Not Started,9.7,200,3,1,6,1,14297,3,0.98,High,20.6,0,0,0,0
11426,569,Healthcare,On Hold,197000,794,29,Senior Developer,6.2,0.66,144.35,48.6,0.458,Backend Development,Critical,3.9,Not Started,20.2,178.8,27,1,3,1,14298,3,0.47,High,42.8,5,0,0,0
11427,569,Healthcare,On Hold,197000,794,128,Senior Developer,3.8,0.72,141.05,65.5,0.674,Bug Fixing,Low,4.1,Not Started,34.7,169.9,34,2,4,1,14299,1,0.42,Low,67.3,11,0,0,0
11428,569,Healthcare,On Hold,197000,794,48,Senior Developer,11.5,0.66,162.39,27.3,0.257,DevOps Setup,Low,1.3,Not Started,55.3,11.8,2,0,0,2,14300,2,0.645,Medium,5.7,1,0,0,0
11429,569,Healthcare,On Hold,197000,794,37,Developer,3,0.71,92.32,58.5,0.593,Database Design,Low,6.9,In Progress,41.9,17.3,4,3,5,0,None,0,0,Low,6.8,1,0,0,0
11430,569,Healthcare,On Hold,197000,794,3,QA Engineer,6.9,0.51,117.71,25.8,0.188,Bug Fixing,High,6.1,Not Started,32.8,5.9,1,0,0,1,14303,2,0.18,Medium,1.9,0,0,0,0
11431,569,Healthcare,On Hold,197000,794,95,Senior Developer,7.3,0.7,140.34,47.2,0.472,Code Review,Medium,4.7,In Progress,27.9,200,28,0,0,1,14304,1,0.42,Low,56.9,7,0,0,0
11432,569,Healthcare,On Hold,197000,794,61,Senior Developer,6.7,0.5,136.89,59.3,0.424,Bug Fixing,Medium,2.9,In Progress,29.3,51.9,1,2,3,0,None,0,0,Low,15.3,0,0,0,0
11433,570,Healthcare,Completed,191000,1320,106,DevOps Engineer,0.5,0.83,100.37,32.6,0.387,Testing & QA,Critical,9.4,Completed,100,126.8,27,0,0,0,None,0,0,Low,197.9,41,1,14,0.561
11434,570,Healthcare,Completed,191000,1320,125,DevOps Engineer,0.5,0.84,113.06,49.2,0.59,Performance Optimization,Medium,4,Completed,100,78.4,3,0,0,0,None,0,0,Low,71.8,4,1,1,0
11435,570,Healthcare,Completed,191000,1320,135,Developer,1.2,0.89,91.15,38.2,0.486,Frontend Development,Low,4,Completed,100,33.1,3,2,1,1,14308,1,0.83,Low,44.6,4,1,1,0.347
11436,570,Healthcare,Completed,191000,1320,85,Developer,1.1,0.79,81.35,50.1,0.565,Deployment,High,4,Completed,100,36.4,3,0,0,0,None,0,0,Low,61.2,3,0,0,0.681
11437,570,Healthcare,Completed,191000,1320,29,Senior Developer,6.2,0.66,144.35,48.6,0.458,Bug Fixing,Low,5.9,Completed,100,96.3,13,0,0,2,14310,4,0.81,Critical,132.6,14,1,1,0.377
11438,570,Healthcare,Completed,191000,1320,140,QA Engineer,0.9,0.98,81.51,65.3,0.914,Frontend Development,Medium,6.8,Completed,100,23.1,2,3,2,2,14312,2,0.275,Medium,32.6,2,0,0,0.411
11439,570,Healthcare,Completed,191000,1320,62,Senior Developer,4.2,0.77,138.21,34.8,0.383,Bug Fixing,Medium,2.8,Completed,100,61.6,4,2,3,3,14314,2,0.503,Medium,73.9,3,0,0,0.2
11440,570,Healthcare,Completed,191000,1320,51,Data Engineer,0.5,0.85,100.18,63.5,0.771,Performance Optimization,Low,5.9,Completed,100,61.7,13,2,4,3,14319,2,0.657,Medium,51,14,1,1,0
11441,570,Healthcare,Completed,191000,1320,95,Senior Developer,7.3,0.7,140.34,47.2,0.472,Documentation,Low,1.9,Completed,100,36.2,2,0,0,0,None,0,0,Low,51,2,0,0,0.409
11442,570,Healthcare,Completed,191000,1320,103,UI/UX Designer,2.4,0.7,103.14,67.8,0.678,Bug Fixing,Critical,7.3,Completed,100,58.8,5,2,2,0,None,0,0,Low,65.9,5,0,0,0.121
11443,570,Healthcare,Completed,191000,1320,78,Developer,3.4,0.57,99.81,27.5,0.224,Backend Development,Low,6.4,Completed,100,12.1,2,0,0,3,14324,3,0.48,High,17,2,0,0,0.405
11444,570,Healthcare,Completed,191000,1320,46,Developer,4.9,0.68,108.63,38.6,0.375,Database Design,Medium,3.8,Completed,100,35.3,6,1,1,0,None,0,0,Low,49.3,6,0,0,0.397
11445,570,Healthcare,Completed,191000,1320,87,Senior Developer,7.7,0.52,138.25,58.3,0.433,Code Review,High,9.6,Completed,100,32.2,6,1,1,0,None,0,0,Low,30.8,5,0,0,0
11446,570,Healthcare,Completed,191000,1320,74,DevOps Engineer,2.8,0.65,116.95,22.5,0.209,Deployment,Medium,3.4,Completed,100,45.9,5,2,1,0,None,0,0,Low,57.3,6,1,1,0.248
11447,570,Healthcare,Completed,191000,1320,149,Senior Developer,4.1,0.99,145.44,63.2,0.894,Code Review,Medium,2.3,Completed,100,97.8,20,1,1,3,14329,3,0.417,High,81.7,18,0,0,0
11448,570,Healthcare,Completed,191000,1320,18,Senior Developer,4.2,0.64,134.24,32.8,0.3,Research,Medium,9.7,Completed,100,24.4,2,2,3,1,14331,2,0.25,Medium,25.6,2,0,0,0.049
11449,570,Healthcare,Completed,191000,1320,142,Developer,2,0.51,102.29,64.9,0.473,Deployment,Medium,6.4,Completed,100,5,1,2,2,2,14332,3,0.425,High,4.7,0,0,0,0
11450,570,Healthcare,Completed,191000,1320,7,UI/UX Designer,0.5,0.65,89.78,60.7,0.564,Documentation,Medium,5.6,Completed,100,31.9,7,0,0,0,None,0,0,Low,39.1,8,1,1,0.226
11451,570,Healthcare,Completed,191000,1320,92,QA Engineer,1.4,0.86,93.75,34.7,0.426,Security Review,High,8.3,Completed,100,90.1,14,2,3,1,14335,2,0.88,Medium,94,15,1,1,0.043
11452,570,Healthcare,Completed,191000,1320,17,Senior Developer,2.3,0.91,119.14,37.4,0.486,Data Migration,High,7.5,Completed,100,198.4,39,0,0,0,None,0,0,Low,286.7,59,1,20,0.445
11453,570,Healthcare,Completed,191000,1320,128,Senior Developer,3.8,0.72,141.05,65.5,0.674,Frontend Development,High,4,Completed,100,61.6,8,3,3,0,None,0,0,Low,89.6,11,1,3,0.455
11454,571,Education,In Progress,106000,1162,118,Senior Developer,6.3,0.67,157.11,24.2,0.232,Testing & QA,Medium,1.6,Blocked,15.3,200,32,0,0,0,None,0,0,Low,29.7,4,0,0,0
11455,571,Education,In Progress,106000,1162,105,Senior Developer,9.6,0.75,174.41,21.2,0.227,Frontend Development,Low,5.6,In Progress,46.3,54.4,4,0,0,1,14339,2,0.58,Medium,30.7,1,0,0,0
11456,571,Education,In Progress,106000,1162,113,Developer,1.5,0.56,94.97,22,0.176,Frontend Development,Medium,4.5,Blocked,27.1,47.1,6,2,1,1,14340,2,0.52,Medium,14.5,1,0,0,0
11457,571,Education,In Progress,106000,1162,119,Developer,2.5,0.88,100.49,30.3,0.381,Data Migration,Medium,6.7,Blocked,16.3,3.7,1,3,2,2,14341,2,0.615,Medium,0.5,0,0,0,0
11458,571,Education,In Progress,106000,1162,133,Project Manager,0.5,0.91,134,20,0.26,Testing & QA,Medium,5,Blocked,30.8,200,23,2,3,0,None,0,0,Low,72.4,7,0,0,0
11459,571,Education,In Progress,106000,1162,119,Developer,2.5,0.88,100.49,30.3,0.381,Code Review,Medium,1.3,Completed,100,3.5,1,3,4,0,None,0,0,Low,2.8,1,0,0,0
11460,571,Education,In Progress,106000,1162,27,Data Engineer,3.9,0.89,119.35,47.7,0.606,Bug Fixing,Medium,2.6,Completed,100,25.9,7,3,4,0,None,0,0,Low,30,9,1,2,0.158
11461,571,Education,In Progress,106000,1162,82,Developer,4.3,0.76,103.31,47.2,0.512,Data Migration,Medium,1.7,In Progress,36.1,8.2,1,0,0,0,None,0,0,Low,3.8,0,0,0,0
11462,571,Education,In Progress,106000,1162,31,UI/UX Designer,6.7,0.61,109.98,23.9,0.208,UI/UX Design,Medium,4,Not Started,0,82,12,0,0,0,None,0,0,Low,0,0,0,0,0
11463,571,Education,In Progress,106000,1162,71,Project Manager,0.5,0.97,134.17,49.1,0.68,Research,Medium,2.7,Not Started,0,6.4,1,1,5,0,None,0,0,Low,0,0,0,0,0
11464,571,Education,In Progress,106000,1162,88,Developer,0.5,0.91,84.69,32.6,0.424,Data Migration,High,6.6,Not Started,0,9.4,1,3,6,0,None,0,0,Low,0,0,0,0,0
11465,571,Education,In Progress,106000,1162,8,Senior Developer,6.8,0.73,155.81,24.2,0.252,Data Migration,Medium,3.4,Blocked,13.7,36.8,6,0,0,0,None,0,0,Low,5.5,0,0,0,0
11466,571,Education,In Progress,106000,1162,122,QA Engineer,3.1,0.69,83.36,66.6,0.656,Code Review,Medium,3.7,In Progress,52.5,63,8,2,4,0,None,0,0,Low,31.4,4,0,0,0
11467,571,Education,In Progress,106000,1162,80,QA Engineer,4.4,0.68,93.57,46.7,0.454,Bug Fixing,Medium,3,In Progress,49.8,46,3,3,5,0,None,0,0,Low,18.6,1,0,0,0
11468,571,Education,In Progress,106000,1162,54,Project Manager,2.2,0.63,137.46,26.3,0.237,Data Migration,High,9.5,Not Started,0,200,35,2,4,1,14353,2,0.92,Medium,0,0,0,0,0
